event_id,time,latitude,longitude,depth_km,magnitude,mag_type,place,status,tsunami,sig,felt,cdi,mmi,alert,type,year,state
syn_2023_1748,2023-12-17,28.5747,-74.3508,43.98,3.37,ml,Unknown,reviewed,0,336,,,,,earthquake,2023,Other
syn_2023_1749,2023-11-06,48.6397,-149.2253,7.96,4.11,ml,Unknown,reviewed,0,410,,,,,earthquake,2023,Other
syn_2023_1750,2023-04-11,43.1303,-146.111,10.43,4.81,ml,Unknown,reviewed,0,481,,,,,earthquake,2023,Other
syn_2023_1751,2023-06-17,55.3573,-151.4858,25.61,4.67,ml,Unknown,reviewed,0,467,,,,,earthquake,2023,Alaska
syn_2023_1752,2023-08-11,35.9577,-153.6301,24.42,2.63,ml,Unknown,reviewed,0,262,,,,,earthquake,2023,Other
syn_2023_1753,2023-12-26,27.6522,-123.1396,90.68,2.88,ml,Unknown,reviewed,0,287,,,,,earthquake,2023,Other
syn_2023_1754,2023-03-13,60.7828,-104.5018,9.23,3.03,ml,Unknown,reviewed,0,302,,,,,earthquake,2023,Alaska
syn_2023_1755,2023-09-03,27.7231,-97.2551,49.12,3.74,ml,Unknown,reviewed,0,374,,,,,earthquake,2023,Texas
syn_2023_1756,2023-09-09,62.0912,-136.2985,10.07,2.51,ml,Unknown,reviewed,0,251,,,,,earthquake,2023,Alaska
syn_2023_1757,2023-09-20,44.8998,-105.7474,6.55,4.58,ml,Unknown,reviewed,0,457,,,,,earthquake,2023,Montana
syn_2023_1758,2023-07-06,27.2513,-169.756,4.44,2.92,ml,Unknown,reviewed,0,291,,,,,earthquake,2023,Other
syn_2023_1759,2023-12-03,30.0337,-78.5079,68.91,3.3,ml,Unknown,reviewed,0,329,,,,,earthquake,2023,Other
syn_2023_1760,2023-03-27,46.3181,-80.4155,70.27,5.65,ml,Unknown,reviewed,0,565,,,,,earthquake,2023,Other
syn_2023_1761,2023-08-12,25.6315,-113.9592,27.25,4.21,ml,Unknown,reviewed,0,421,,,,,earthquake,2023,Other
syn_2023_1762,2023-08-06,61.6052,-144.9329,13.25,2.86,ml,Unknown,reviewed,0,285,,,,,earthquake,2023,Alaska
syn_2023_1763,2023-10-16,56.8506,-69.8606,20.48,3.03,ml,Unknown,reviewed,0,303,,,,,earthquake,2023,Alaska
syn_2023_1764,2023-01-23,45.1821,-86.5039,23.45,3.68,ml,Unknown,reviewed,0,367,,,,,earthquake,2023,Other
syn_2023_1765,2023-01-16,62.0498,-168.2537,1.53,3.59,ml,Unknown,reviewed,0,358,,,,,earthquake,2023,Alaska
syn_2023_1766,2023-07-22,35.39,-121.627,3.52,3.48,ml,Unknown,reviewed,0,347,,,,,earthquake,2023,California
syn_2023_1767,2023-07-08,59.1364,-159.4859,5.91,2.51,ml,Unknown,reviewed,0,250,,,,,earthquake,2023,Alaska
syn_2023_1768,2023-03-22,57.205,-156.3792,1.39,2.68,ml,Unknown,reviewed,0,267,,,,,earthquake,2023,Alaska
syn_2023_1769,2023-09-15,48.2728,-169.8652,45.15,2.7,ml,Unknown,reviewed,0,270,,,,,earthquake,2023,Other
syn_2023_1770,2023-12-03,37.7537,-99.1656,24.22,2.73,ml,Unknown,reviewed,0,273,,,,,earthquake,2023,Other
syn_2023_1771,2023-08-09,47.3333,-143.9904,12.6,2.58,ml,Unknown,reviewed,0,258,,,,,earthquake,2023,Other
syn_2023_1772,2023-06-20,63.2888,-138.6012,39.33,3.81,ml,Unknown,reviewed,0,381,,,,,earthquake,2023,Alaska
syn_2023_1773,2023-03-22,28.383,-165.1555,34.95,2.83,ml,Unknown,reviewed,0,283,,,,,earthquake,2023,Other
syn_2023_1774,2023-07-01,33.0403,-169.1817,10.71,3.7,ml,Unknown,reviewed,0,369,,,,,earthquake,2023,Other
syn_2023_1775,2023-03-15,50.7557,-88.3496,3.37,4.65,ml,Unknown,reviewed,0,464,,,,,earthquake,2023,Other
syn_2023_1776,2023-06-18,52.137,-101.8748,43.77,2.8,ml,Unknown,reviewed,0,280,,,,,earthquake,2023,Alaska
syn_2023_1777,2023-07-27,31.5788,-130.6212,100.11,2.98,ml,Unknown,reviewed,0,298,,,,,earthquake,2023,Other
syn_2023_1778,2023-05-10,57.2517,-162.8005,7.8,2.57,ml,Unknown,reviewed,0,257,,,,,earthquake,2023,Alaska
syn_2023_1779,2023-04-06,62.1393,-90.0918,11.92,2.78,ml,Unknown,reviewed,0,277,,,,,earthquake,2023,Alaska
syn_2023_1780,2023-04-09,28.1865,-74.5854,5.21,3.13,ml,Unknown,reviewed,0,313,,,,,earthquake,2023,Other
syn_2023_1781,2023-05-05,63.97,-115.6746,8.95,2.66,ml,Unknown,reviewed,0,265,,,,,earthquake,2023,Alaska
syn_2023_1782,2023-04-18,36.2485,-155.6884,6.7,3.12,ml,Unknown,reviewed,0,311,,,,,earthquake,2023,Other
syn_2023_1783,2023-02-12,37.3544,-102.7891,1.84,2.8,ml,Unknown,reviewed,0,280,,,,,earthquake,2023,Colorado
syn_2023_1784,2023-12-09,26.796,-162.6337,15.59,6.19,ml,Unknown,reviewed,0,618,,,,,earthquake,2023,Other
syn_2023_1785,2023-06-20,44.8963,-152.9506,4.17,2.88,ml,Unknown,reviewed,0,287,,,,,earthquake,2023,Other
syn_2023_1786,2023-05-19,63.1903,-121.5145,1.84,2.53,ml,Unknown,reviewed,0,253,,,,,earthquake,2023,Alaska
syn_2023_1787,2023-02-12,31.4394,-144.3496,2.14,3.01,ml,Unknown,reviewed,0,301,,,,,earthquake,2023,Other
syn_2023_1788,2023-07-13,48.0745,-74.1879,21.53,2.83,ml,Unknown,reviewed,0,282,,,,,earthquake,2023,Other
syn_2023_1789,2023-02-18,35.9781,-86.6863,23.85,2.87,ml,Unknown,reviewed,0,286,,,,,earthquake,2023,Tennessee
syn_2023_1790,2023-06-11,25.7456,-141.493,7.47,2.87,ml,Unknown,reviewed,0,287,,,,,earthquake,2023,Other
syn_2023_1791,2023-09-06,64.4858,-70.7292,34.42,4.2,ml,Unknown,reviewed,0,420,,,,,earthquake,2023,Alaska
syn_2023_1792,2023-10-23,53.6471,-131.0356,15.82,3.05,ml,Unknown,reviewed,0,305,,,,,earthquake,2023,Alaska
syn_2023_1793,2023-09-06,54.4185,-111.4576,6.16,2.73,ml,Unknown,reviewed,0,273,,,,,earthquake,2023,Alaska
syn_2023_1794,2023-01-04,51.5183,-111.9067,6.1,3.76,ml,Unknown,reviewed,0,375,,,,,earthquake,2023,Alaska
syn_2023_1795,2023-03-06,30.7495,-103.0926,39.41,2.97,ml,Unknown,reviewed,0,296,,,,,earthquake,2023,Texas
syn_2023_1796,2023-05-15,33.2678,-144.9063,4.13,2.63,ml,Unknown,reviewed,0,262,,,,,earthquake,2023,Other
syn_2023_1797,2023-11-22,40.4267,-75.0287,10.7,7.7,ml,Unknown,reviewed,0,770,,,,,earthquake,2023,Other
syn_2023_1798,2023-02-14,64.8187,-142.6352,6.44,2.52,ml,Unknown,reviewed,0,252,,,,,earthquake,2023,Alaska
syn_2023_1799,2023-03-17,51.903,-101.5214,67.3,3.49,ml,Unknown,reviewed,0,348,,,,,earthquake,2023,Alaska
syn_2023_1800,2023-12-11,42.6952,-91.1266,13.14,4.0,ml,Unknown,reviewed,0,400,,,,,earthquake,2023,Other
syn_2023_1801,2023-10-25,44.3891,-79.2043,2.67,2.85,ml,Unknown,reviewed,0,284,,,,,earthquake,2023,New York
syn_2023_1802,2023-12-05,61.8882,-122.9356,12.11,2.64,ml,Unknown,reviewed,0,263,,,,,earthquake,2023,Alaska
syn_2023_1803,2023-05-09,32.8574,-96.6965,3.83,2.96,ml,Unknown,reviewed,0,295,,,,,earthquake,2023,Texas
syn_2023_1804,2023-02-16,37.8349,-161.205,6.47,3.03,ml,Unknown,reviewed,0,302,,,,,earthquake,2023,Other
syn_2023_1805,2023-10-10,39.835,-89.864,5.03,9.0,ml,Unknown,reviewed,0,899,,,,,earthquake,2023,Missouri
syn_2023_1806,2023-01-21,60.9052,-92.1673,15.38,2.52,ml,Unknown,reviewed,0,251,,,,,earthquake,2023,Alaska
syn_2023_1807,2023-02-23,56.0714,-127.7077,9.87,3.35,ml,Unknown,reviewed,0,335,,,,,earthquake,2023,Alaska
syn_2023_1808,2023-07-11,48.6314,-137.7139,13.9,3.81,ml,Unknown,reviewed,0,380,,,,,earthquake,2023,Other
syn_2023_1809,2023-06-18,37.5891,-130.8394,41.56,3.27,ml,Unknown,reviewed,0,326,,,,,earthquake,2023,Other
syn_2023_1810,2023-01-25,33.0881,-160.6717,3.35,3.3,ml,Unknown,reviewed,0,329,,,,,earthquake,2023,Other
syn_2023_1811,2023-12-12,38.2302,-104.306,17.17,4.17,ml,Unknown,reviewed,0,416,,,,,earthquake,2023,Colorado
syn_2023_1812,2023-05-19,62.1781,-75.9577,17.51,3.17,ml,Unknown,reviewed,0,316,,,,,earthquake,2023,Alaska
syn_2023_1813,2023-04-24,61.409,-101.4302,7.06,4.21,ml,Unknown,reviewed,0,420,,,,,earthquake,2023,Alaska
syn_2023_1814,2023-12-10,41.8782,-110.2064,9.55,2.69,ml,Unknown,reviewed,0,268,,,,,earthquake,2023,Utah
syn_2023_1815,2023-11-18,38.0213,-67.9575,44.85,3.08,ml,Unknown,reviewed,0,308,,,,,earthquake,2023,Other
syn_2023_1816,2023-07-06,60.3836,-114.1907,42.11,2.53,ml,Unknown,reviewed,0,252,,,,,earthquake,2023,Alaska
syn_2023_1817,2023-07-21,42.8492,-134.3794,13.67,3.8,ml,Unknown,reviewed,0,380,,,,,earthquake,2023,Other
syn_2023_1818,2023-10-07,26.548,-97.4199,13.4,3.7,ml,Unknown,reviewed,0,370,,,,,earthquake,2023,Texas
syn_2023_1819,2023-08-20,38.8296,-116.293,28.08,3.12,ml,Unknown,reviewed,0,311,,,,,earthquake,2023,California
syn_2023_1820,2023-06-23,49.2918,-69.8748,22.26,2.9,ml,Unknown,reviewed,0,290,,,,,earthquake,2023,Other
syn_2023_1821,2023-02-19,62.7836,-77.5106,36.82,2.87,ml,Unknown,reviewed,0,286,,,,,earthquake,2023,Alaska
syn_2023_1822,2023-05-04,41.9837,-72.4753,48.06,2.68,ml,Unknown,reviewed,0,267,,,,,earthquake,2023,New York
syn_2023_1823,2023-03-07,34.605,-169.8947,45.21,2.95,ml,Unknown,reviewed,0,294,,,,,earthquake,2023,Other
syn_2023_1824,2023-04-13,40.3799,-135.5762,4.32,2.79,ml,Unknown,reviewed,0,278,,,,,earthquake,2023,Other
syn_2023_1825,2023-02-04,27.2824,-105.3963,24.2,3.19,ml,Unknown,reviewed,0,318,,,,,earthquake,2023,Texas
syn_2023_1826,2023-11-02,60.9535,-138.2432,4.33,3.74,ml,Unknown,reviewed,0,373,,,,,earthquake,2023,Alaska
syn_2023_1827,2023-06-11,26.3369,-102.3863,5.06,3.45,ml,Unknown,reviewed,0,344,,,,,earthquake,2023,Texas
syn_2023_1828,2023-12-25,25.0389,-96.36,2.79,3.08,ml,Unknown,reviewed,0,307,,,,,earthquake,2023,Other
syn_2023_1829,2023-09-21,49.5653,-105.8018,45.29,4.87,ml,Unknown,reviewed,0,487,,,,,earthquake,2023,Other
syn_2023_1830,2023-05-10,31.1597,-122.7991,24.01,2.68,ml,Unknown,reviewed,0,267,,,,,earthquake,2023,Other
syn_2023_1831,2023-03-20,36.8431,-98.2345,17.69,3.32,ml,Unknown,reviewed,0,331,,,,,earthquake,2023,Oklahoma
syn_2023_1832,2023-03-15,44.6394,-89.6212,15.29,2.57,ml,Unknown,reviewed,0,257,,,,,earthquake,2023,Other
syn_2023_1833,2023-09-27,56.6847,-98.3029,3.41,3.39,ml,Unknown,reviewed,0,339,,,,,earthquake,2023,Alaska
syn_2023_1834,2023-11-02,40.5004,-86.3637,25.94,3.53,ml,Unknown,reviewed,0,353,,,,,earthquake,2023,Other
syn_2023_1835,2023-06-17,63.2843,-72.4331,5.66,3.72,ml,Unknown,reviewed,0,372,,,,,earthquake,2023,Alaska
syn_2023_1836,2023-07-03,43.1279,-159.4413,8.88,3.37,ml,Unknown,reviewed,0,337,,,,,earthquake,2023,Other
syn_2023_1837,2023-12-22,61.7996,-76.6388,101.16,2.6,ml,Unknown,reviewed,0,260,,,,,earthquake,2023,Alaska
syn_2023_1838,2023-03-27,43.0932,-141.8276,11.38,2.54,ml,Unknown,reviewed,0,253,,,,,earthquake,2023,Other
syn_2023_1839,2023-06-10,45.646,-111.9318,53.6,3.5,ml,Unknown,reviewed,0,350,,,,,earthquake,2023,Idaho
syn_2023_1840,2023-09-06,63.3231,-72.9357,6.83,3.78,ml,Unknown,reviewed,0,378,,,,,earthquake,2023,Alaska
syn_2023_1841,2023-04-23,51.9961,-106.1325,26.45,2.53,ml,Unknown,reviewed,0,252,,,,,earthquake,2023,Alaska
syn_2023_1842,2023-09-16,30.9749,-161.3304,29.89,2.63,ml,Unknown,reviewed,0,262,,,,,earthquake,2023,Other
syn_2023_1843,2023-01-19,48.9421,-118.5796,74.43,3.75,ml,Unknown,reviewed,0,374,,,,,earthquake,2023,Washington
syn_2023_1844,2023-11-17,34.0089,-77.8821,11.61,5.25,ml,Unknown,reviewed,0,524,,,,,earthquake,2023,Other
syn_2023_1845,2023-07-25,37.3867,-127.5543,40.0,3.09,ml,Unknown,reviewed,0,308,,,,,earthquake,2023,Other
syn_2023_1846,2023-09-14,58.526,-82.6603,26.71,2.63,ml,Unknown,reviewed,0,263,,,,,earthquake,2023,Alaska
syn_2023_1847,2023-09-26,52.2858,-88.1991,32.1,2.81,ml,Unknown,reviewed,0,281,,,,,earthquake,2023,Alaska
syn_2023_1848,2023-07-17,36.4752,-76.6375,15.37,3.72,ml,Unknown,reviewed,0,371,,,,,earthquake,2023,Other
syn_2023_1849,2023-02-12,25.1875,-142.9034,20.54,3.13,ml,Unknown,reviewed,0,312,,,,,earthquake,2023,Other
syn_2023_1850,2023-02-06,46.2473,-118.8548,24.39,2.55,ml,Unknown,reviewed,0,254,,,,,earthquake,2023,Washington
syn_2023_1851,2023-12-21,35.0068,-135.4734,1.78,2.8,ml,Unknown,reviewed,0,279,,,,,earthquake,2023,Other
syn_2023_1852,2023-11-24,26.1325,-114.9704,8.68,3.62,ml,Unknown,reviewed,0,361,,,,,earthquake,2023,Other
syn_2023_1853,2023-09-21,27.5313,-168.0303,18.89,2.82,ml,Unknown,reviewed,0,281,,,,,earthquake,2023,Other
syn_2023_1854,2023-07-16,51.93,-145.1077,16.36,2.95,ml,Unknown,reviewed,0,295,,,,,earthquake,2023,Alaska
syn_2023_1855,2023-06-12,41.5714,-69.6743,2.57,4.38,ml,Unknown,reviewed,0,438,,,,,earthquake,2023,Other
syn_2023_1856,2023-10-01,35.4991,-107.8776,17.03,5.84,ml,Unknown,reviewed,0,584,,,,,earthquake,2023,New Mexico
syn_2023_1857,2023-11-23,60.188,-152.1476,2.53,3.63,ml,Unknown,reviewed,0,363,,,,,earthquake,2023,Alaska
syn_2023_1858,2023-01-14,58.0034,-117.6433,8.08,2.72,ml,Unknown,reviewed,0,271,,,,,earthquake,2023,Alaska
syn_2023_1859,2023-06-02,43.6476,-98.1073,18.41,2.72,ml,Unknown,reviewed,0,272,,,,,earthquake,2023,Other
syn_2023_1860,2023-09-08,36.0235,-107.8167,5.47,2.79,ml,Unknown,reviewed,0,279,,,,,earthquake,2023,New Mexico
syn_2023_1861,2023-03-11,45.287,-118.3018,38.88,2.64,ml,Unknown,reviewed,0,264,,,,,earthquake,2023,Oregon
syn_2023_1862,2023-07-17,55.1171,-100.582,6.57,2.66,ml,Unknown,reviewed,0,265,,,,,earthquake,2023,Alaska
syn_2023_1863,2023-02-18,25.4298,-152.8048,33.36,2.74,ml,Unknown,reviewed,0,273,,,,,earthquake,2023,Other
syn_2023_1864,2023-05-13,49.5026,-124.8667,45.85,3.36,ml,Unknown,reviewed,0,336,,,,,earthquake,2023,Other
syn_2023_1865,2023-10-14,53.4051,-92.7231,0.4,3.26,ml,Unknown,reviewed,0,325,,,,,earthquake,2023,Alaska
syn_2023_1866,2023-10-06,57.6718,-110.316,43.52,2.83,ml,Unknown,reviewed,0,283,,,,,earthquake,2023,Alaska
syn_2023_1867,2023-12-09,33.6646,-76.6532,22.55,2.68,ml,Unknown,reviewed,0,267,,,,,earthquake,2023,Other
syn_2023_1868,2023-06-26,33.1375,-124.2926,15.18,3.28,ml,Unknown,reviewed,0,328,,,,,earthquake,2023,California
syn_2023_1869,2023-05-16,33.6291,-156.3856,83.94,2.61,ml,Unknown,reviewed,0,261,,,,,earthquake,2023,Other
syn_2023_1870,2023-09-01,62.2573,-164.9778,5.85,2.63,ml,Unknown,reviewed,0,262,,,,,earthquake,2023,Alaska
syn_2023_1871,2023-10-01,30.6391,-120.8232,36.55,2.89,ml,Unknown,reviewed,0,288,,,,,earthquake,2023,Other
syn_2023_1872,2023-07-14,55.5858,-124.93,8.18,3.17,ml,Unknown,reviewed,0,317,,,,,earthquake,2023,Alaska
syn_2023_1873,2023-09-13,64.47,-143.5792,6.58,3.54,ml,Unknown,reviewed,0,354,,,,,earthquake,2023,Alaska
syn_2023_1874,2023-01-23,62.8514,-109.1769,3.59,3.43,ml,Unknown,reviewed,0,342,,,,,earthquake,2023,Alaska
syn_2023_1875,2023-01-10,41.3957,-144.2319,26.59,2.88,ml,Unknown,reviewed,0,288,,,,,earthquake,2023,Other
syn_2023_1876,2023-02-23,58.5741,-147.7189,22.62,3.35,ml,Unknown,reviewed,0,335,,,,,earthquake,2023,Alaska
syn_2023_1877,2023-03-18,51.8056,-105.9115,12.17,2.69,ml,Unknown,reviewed,0,268,,,,,earthquake,2023,Alaska
syn_2023_1878,2023-11-24,59.7385,-72.6709,22.61,3.04,ml,Unknown,reviewed,0,304,,,,,earthquake,2023,Alaska
syn_2023_1879,2023-09-09,31.4466,-149.1142,3.56,3.26,ml,Unknown,reviewed,0,326,,,,,earthquake,2023,Other
syn_2023_1880,2023-07-24,55.5975,-151.1693,0.57,3.59,ml,Unknown,reviewed,0,359,,,,,earthquake,2023,Alaska
syn_2023_1881,2023-05-22,48.4623,-116.5069,34.7,2.57,ml,Unknown,reviewed,0,256,,,,,earthquake,2023,Washington
syn_2023_1882,2023-09-26,46.6044,-157.6979,26.65,2.59,ml,Unknown,reviewed,0,258,,,,,earthquake,2023,Other
syn_2023_1883,2023-11-08,54.156,-139.7089,21.01,2.56,ml,Unknown,reviewed,0,256,,,,,earthquake,2023,Alaska
syn_2023_1884,2023-05-15,35.9224,-67.9517,0.08,3.13,ml,Unknown,reviewed,0,313,,,,,earthquake,2023,Other
syn_2023_1885,2023-05-02,27.9837,-83.3725,27.02,3.18,ml,Unknown,reviewed,0,317,,,,,earthquake,2023,Florida
syn_2023_1886,2023-08-08,45.0848,-97.2694,0.56,2.51,ml,Unknown,reviewed,0,250,,,,,earthquake,2023,Other
syn_2023_1887,2023-06-26,37.0853,-167.3195,5.89,3.36,ml,Unknown,reviewed,0,335,,,,,earthquake,2023,Other
syn_2023_1888,2023-04-12,35.2562,-142.6974,14.39,3.65,ml,Unknown,reviewed,0,365,,,,,earthquake,2023,Other
syn_2023_1889,2023-02-02,64.9409,-111.3241,93.0,2.6,ml,Unknown,reviewed,0,259,,,,,earthquake,2023,Alaska
syn_2023_1890,2023-09-16,32.9144,-96.8411,6.96,2.83,ml,Unknown,reviewed,0,282,,,,,earthquake,2023,Texas
syn_2023_1891,2023-09-12,34.4231,-101.1574,24.23,4.02,ml,Unknown,reviewed,0,401,,,,,earthquake,2023,Texas
syn_2023_1892,2023-12-19,38.3553,-150.8974,7.2,3.43,ml,Unknown,reviewed,0,342,,,,,earthquake,2023,Other
syn_2023_1893,2023-04-09,44.8801,-121.9725,17.37,2.79,ml,Unknown,reviewed,0,279,,,,,earthquake,2023,Oregon
syn_2023_1894,2023-05-19,59.7644,-149.5538,42.82,3.58,ml,Unknown,reviewed,0,358,,,,,earthquake,2023,Alaska
syn_2023_1895,2023-11-02,32.0558,-74.8723,24.54,4.25,ml,Unknown,reviewed,0,424,,,,,earthquake,2023,Other
syn_2023_1896,2023-07-17,49.6386,-112.5862,14.51,2.8,ml,Unknown,reviewed,0,279,,,,,earthquake,2023,Other
syn_2023_1897,2023-07-22,39.741,-129.8033,32.16,3.42,ml,Unknown,reviewed,0,342,,,,,earthquake,2023,Other
syn_2023_1898,2023-02-05,56.8766,-75.4441,24.11,2.58,ml,Unknown,reviewed,0,257,,,,,earthquake,2023,Alaska
syn_2023_1899,2023-08-27,49.0752,-76.892,9.66,2.55,ml,Unknown,reviewed,0,254,,,,,earthquake,2023,Other
syn_2023_1900,2023-08-13,56.8037,-118.0776,41.02,3.21,ml,Unknown,reviewed,0,320,,,,,earthquake,2023,Alaska
syn_2023_1901,2023-12-26,59.2036,-99.2619,13.52,3.04,ml,Unknown,reviewed,0,304,,,,,earthquake,2023,Alaska
syn_2023_1902,2023-12-22,61.4852,-137.159,13.85,3.83,ml,Unknown,reviewed,0,382,,,,,earthquake,2023,Alaska
syn_2023_1903,2023-04-15,64.8271,-138.3107,16.62,3.71,ml,Unknown,reviewed,0,371,,,,,earthquake,2023,Alaska
syn_2023_1904,2023-11-12,49.7546,-113.3951,58.27,2.77,ml,Unknown,reviewed,0,277,,,,,earthquake,2023,Other
syn_2023_1905,2023-05-20,50.5014,-82.7956,35.24,3.07,ml,Unknown,reviewed,0,307,,,,,earthquake,2023,Other
syn_2023_1906,2023-06-07,30.6231,-108.4925,23.78,3.63,ml,Unknown,reviewed,0,362,,,,,earthquake,2023,Other
syn_2023_1907,2023-03-25,29.2038,-122.719,0.49,2.75,ml,Unknown,reviewed,0,275,,,,,earthquake,2023,Other
syn_2023_1908,2023-03-24,44.505,-101.5934,1.07,2.86,ml,Unknown,reviewed,0,285,,,,,earthquake,2023,Other
syn_2023_1909,2023-03-18,52.7475,-86.3338,0.37,2.55,ml,Unknown,reviewed,0,254,,,,,earthquake,2023,Alaska
syn_2023_1910,2023-07-25,34.9279,-88.9037,1.22,2.61,ml,Unknown,reviewed,0,261,,,,,earthquake,2023,Other
syn_2023_1911,2023-02-12,38.0865,-131.8286,38.41,3.25,ml,Unknown,reviewed,0,325,,,,,earthquake,2023,Other
syn_2023_1912,2023-06-12,53.0051,-73.6271,19.69,3.05,ml,Unknown,reviewed,0,304,,,,,earthquake,2023,Alaska
syn_2023_1913,2023-03-15,33.4664,-168.3769,12.2,2.65,ml,Unknown,reviewed,0,264,,,,,earthquake,2023,Other
syn_2023_1914,2023-06-06,45.8548,-123.5687,12.32,2.51,ml,Unknown,reviewed,0,250,,,,,earthquake,2023,Washington
syn_2023_1915,2023-07-04,46.5449,-76.5249,1.67,2.65,ml,Unknown,reviewed,0,264,,,,,earthquake,2023,Other
syn_2023_1916,2023-09-03,61.6781,-98.3114,2.29,3.61,ml,Unknown,reviewed,0,360,,,,,earthquake,2023,Alaska
syn_2023_1917,2023-02-05,41.0909,-97.4889,6.54,2.58,ml,Unknown,reviewed,0,257,,,,,earthquake,2023,Other
syn_2023_1918,2023-04-26,33.4219,-153.8835,12.99,2.91,ml,Unknown,reviewed,0,291,,,,,earthquake,2023,Other
syn_2023_1919,2023-07-12,31.9558,-110.0483,6.34,2.72,ml,Unknown,reviewed,0,271,,,,,earthquake,2023,Arizona
syn_2023_1920,2023-07-03,36.7262,-70.4043,9.23,3.14,ml,Unknown,reviewed,0,313,,,,,earthquake,2023,Other
syn_2023_1921,2023-02-12,36.1568,-148.2106,52.15,3.07,ml,Unknown,reviewed,0,307,,,,,earthquake,2023,Other
syn_2023_1922,2023-05-24,55.0079,-136.3004,17.23,5.76,ml,Unknown,reviewed,0,575,,,,,earthquake,2023,Alaska
syn_2023_1923,2023-09-05,48.7489,-129.9719,31.31,3.69,ml,Unknown,reviewed,0,368,,,,,earthquake,2023,Other
syn_2023_1924,2023-03-15,52.2971,-132.9316,3.51,4.73,ml,Unknown,reviewed,0,472,,,,,earthquake,2023,Alaska
syn_2023_1925,2023-08-25,50.2118,-105.4139,3.61,3.19,ml,Unknown,reviewed,0,319,,,,,earthquake,2023,Other
syn_2023_1926,2023-10-13,44.2498,-145.8389,9.01,3.57,ml,Unknown,reviewed,0,357,,,,,earthquake,2023,Other
syn_2023_1927,2023-01-09,62.131,-117.914,8.65,4.3,ml,Unknown,reviewed,0,430,,,,,earthquake,2023,Alaska
syn_2023_1928,2023-08-09,57.6968,-128.7754,3.14,2.53,ml,Unknown,reviewed,0,253,,,,,earthquake,2023,Alaska
syn_2023_1929,2023-06-03,33.4329,-103.6185,0.74,4.48,ml,Unknown,reviewed,0,447,,,,,earthquake,2023,New Mexico
syn_2023_1930,2023-08-18,41.9465,-145.0801,10.65,2.69,ml,Unknown,reviewed,0,269,,,,,earthquake,2023,Other
syn_2023_1931,2023-11-14,36.516,-113.0282,0.27,3.48,ml,Unknown,reviewed,0,347,,,,,earthquake,2023,Arizona
syn_2023_1932,2023-03-14,54.8274,-93.7423,38.26,3.69,ml,Unknown,reviewed,0,368,,,,,earthquake,2023,Alaska
syn_2023_1933,2023-07-05,38.7782,-98.6256,14.54,2.59,ml,Unknown,reviewed,0,259,,,,,earthquake,2023,Other
syn_2023_1934,2023-01-09,50.6086,-84.0692,14.48,4.95,ml,Unknown,reviewed,0,494,,,,,earthquake,2023,Other
syn_2023_1935,2023-08-13,36.6885,-71.5155,9.9,4.59,ml,Unknown,reviewed,0,458,,,,,earthquake,2023,Other
syn_2023_1936,2023-07-11,31.8659,-82.0412,0.28,3.35,ml,Unknown,reviewed,0,335,,,,,earthquake,2023,Other
syn_2023_1937,2023-09-04,25.3676,-73.3649,50.89,2.64,ml,Unknown,reviewed,0,263,,,,,earthquake,2023,Other
syn_2023_1938,2023-03-10,64.7849,-168.1966,14.77,3.17,ml,Unknown,reviewed,0,316,,,,,earthquake,2023,Alaska
syn_2023_1939,2023-02-18,33.7804,-105.2201,7.86,2.84,ml,Unknown,reviewed,0,283,,,,,earthquake,2023,New Mexico
syn_2023_1940,2023-11-22,58.2898,-142.4243,17.26,4.64,ml,Unknown,reviewed,0,463,,,,,earthquake,2023,Alaska
syn_2023_1941,2023-03-14,57.8833,-86.6735,16.12,2.92,ml,Unknown,reviewed,0,291,,,,,earthquake,2023,Alaska
syn_2023_1942,2023-09-27,34.4385,-85.6391,40.22,3.45,ml,Unknown,reviewed,0,344,,,,,earthquake,2023,Other
syn_2023_1943,2023-02-13,41.6254,-165.0798,5.53,3.31,ml,Unknown,reviewed,0,331,,,,,earthquake,2023,Other
syn_2023_1944,2023-12-13,58.4445,-108.6578,25.71,2.75,ml,Unknown,reviewed,0,275,,,,,earthquake,2023,Alaska
syn_2023_1945,2023-10-13,52.5923,-82.3591,19.62,3.11,ml,Unknown,reviewed,0,311,,,,,earthquake,2023,Alaska
syn_2023_1946,2023-10-10,39.7951,-109.4964,6.06,2.92,ml,Unknown,reviewed,0,292,,,,,earthquake,2023,Utah
syn_2023_1947,2023-03-10,62.9656,-126.1694,11.57,2.88,ml,Unknown,reviewed,0,287,,,,,earthquake,2023,Alaska
syn_2023_1948,2023-06-04,38.6937,-162.0917,22.64,4.1,ml,Unknown,reviewed,0,409,,,,,earthquake,2023,Other
syn_2023_1949,2023-10-06,33.4827,-94.782,2.56,2.62,ml,Unknown,reviewed,0,262,,,,,earthquake,2023,Texas
syn_2023_1950,2023-08-07,30.8688,-162.3119,8.98,2.92,ml,Unknown,reviewed,0,292,,,,,earthquake,2023,Other
syn_2023_1951,2023-03-17,53.0527,-108.4148,4.6,2.51,ml,Unknown,reviewed,0,250,,,,,earthquake,2023,Alaska
syn_2023_1952,2023-12-09,26.1602,-75.4844,16.11,2.74,ml,Unknown,reviewed,0,274,,,,,earthquake,2023,Other
